discipline_root,candidate_approval_number,approval_year,project_type_contexts,discipline_scope_contexts,segment_ids,max_segment_density,priority,context_risk,next_probe_policy,exact_web_query,funding_web_query,crossref_filter,institution_site_query,status,selected_for_first_batch,warning,crossref_strict_http_status,crossref_strict_total_results,crossref_strict_exact_nsfc_work_count,crossref_fallback_http_status,crossref_fallback_total_results,crossref_fallback_exact_award_count,openalex_award_count,openalex_work_count,openalex_award_http_statuses,openalex_work_http_statuses,confirmed_sources,publication_evidence_count,existence_status,evidence_level,project_title_candidate,lead_investigator_candidate,institution_candidate,candidate_identity_source,official_confirmation_status,requires_web_review,next_action,source_errors,retrieved_at,warning,batch_source_directory
B,20475062,2004,general,B04,2004|general|B04|20475|3,0.927536,P3,true,manual_context_review_before_probe,"""20475062""","""20475062"" ""National Natural Science Foundation of China""","award.number:20475062,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20475062""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20475066,2004,general,B04,2004|general|B04|20475|3,0.927536,P3,true,manual_context_review_before_probe,"""20475066""","""20475066"" ""National Natural Science Foundation of China""","award.number:20475066,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20475066""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,5,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20475067,2004,general,B04,2004|general|B04|20475|3,0.927536,P3,true,manual_context_review_before_probe,"""20475067""","""20475067"" ""National Natural Science Foundation of China""","award.number:20475067,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20475067""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20475068,2004,general,B04,2004|general|B04|20475|3,0.927536,P3,true,manual_context_review_before_probe,"""20475068""","""20475068"" ""National Natural Science Foundation of China""","award.number:20475068,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20475068""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20476002,2004,general,B08,2004|general|B08|20476|3,0.972477,P3,true,manual_context_review_before_probe,"""20476002""","""20476002"" ""National Natural Science Foundation of China""","award.number:20476002,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20476002""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20476011,2004,general,B08,2004|general|B08|20476|3,0.972477,P3,true,manual_context_review_before_probe,"""20476011""","""20476011"" ""National Natural Science Foundation of China""","award.number:20476011,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20476011""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20476060,2004,general,B08,2004|general|B08|20476|3,0.972477,P3,true,manual_context_review_before_probe,"""20476060""","""20476060"" ""National Natural Science Foundation of China""","award.number:20476060,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20476060""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20505013,2005,youth_c,B04,2005|youth_c|B04|20505|3,0.900000,P3,true,manual_context_review_before_probe,"""20505013""","""20505013"" ""National Natural Science Foundation of China""","award.number:20505013,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20505013""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20505015,2005,youth_c,B04,2005|youth_c|B04|20505|3,0.900000,P3,true,manual_context_review_before_probe,"""20505015""","""20505015"" ""National Natural Science Foundation of China""","award.number:20505015,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20505015""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20506014,2005,youth_c,B08,2005|youth_c|B08|20506|3,0.931034,P3,true,manual_context_review_before_probe,"""20506014""","""20506014"" ""National Natural Science Foundation of China""","award.number:20506014,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20506014""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20506015,2005,youth_c,B08,2005|youth_c|B08|20506|3,0.931034,P3,true,manual_context_review_before_probe,"""20506015""","""20506015"" ""National Natural Science Foundation of China""","award.number:20506015,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20506015""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20507020,2005,youth_c,B06,2005|youth_c|B06|20507|3,0.956522,P3,true,manual_context_review_before_probe,"""20507020""","""20507020"" ""National Natural Science Foundation of China""","award.number:20507020,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20507020""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20543002,2005,special,B02,2005|special|B02|20543|3,0.857143,P3,true,manual_context_review_before_probe,"""20543002""","""20543002"" ""National Natural Science Foundation of China""","award.number:20543002,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20543002""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
B,20566003,2005,regional,B08,2005|regional|B08|20566|3,0.800000,P3,true,manual_context_review_before_probe,"""20566003""","""20566003"" ""National Natural Science Foundation of China""","award.number:20566003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20566003""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
B,20575024,2005,general,B04,2005|general|B04|20575|3,0.962963,P3,true,manual_context_review_before_probe,"""20575024""","""20575024"" ""National Natural Science Foundation of China""","award.number:20575024,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20575024""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20575031,2005,general,B04,2005|general|B04|20575|3,0.962963,P3,true,manual_context_review_before_probe,"""20575031""","""20575031"" ""National Natural Science Foundation of China""","award.number:20575031,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20575031""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20575061,2005,general,B04,2005|general|B04|20575|3,0.962963,P3,true,manual_context_review_before_probe,"""20575061""","""20575061"" ""National Natural Science Foundation of China""","award.number:20575061,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20575061""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20576003,2005,general,B08,2005|general|B08|20576|3,0.971831,P3,true,manual_context_review_before_probe,"""20576003""","""20576003"" ""National Natural Science Foundation of China""","award.number:20576003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20576003""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20576015,2005,general,B08,2005|general|B08|20576|3,0.971831,P3,true,manual_context_review_before_probe,"""20576015""","""20576015"" ""National Natural Science Foundation of China""","award.number:20576015,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20576015""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20576042,2005,general,B08,2005|general|B08|20576|3,0.971831,P3,true,manual_context_review_before_probe,"""20576042""","""20576042"" ""National Natural Science Foundation of China""","award.number:20576042,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20576042""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20576053,2005,general,B08,2005|general|B08|20576|3,0.971831,P3,true,manual_context_review_before_probe,"""20576053""","""20576053"" ""National Natural Science Foundation of China""","award.number:20576053,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20576053""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20605003,2006,youth_c,B04,2006|youth_c|B04|20605|3,0.928571,P3,true,manual_context_review_before_probe,"""20605003""","""20605003"" ""National Natural Science Foundation of China""","award.number:20605003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20605003""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20605010,2006,youth_c,B04,2006|youth_c|B04|20605|3,0.928571,P3,true,manual_context_review_before_probe,"""20605010""","""20605010"" ""National Natural Science Foundation of China""","award.number:20605010,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20605010""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20606016,2006,youth_c,B08,2006|youth_c|B08|20606|3,0.973684,P3,true,manual_context_review_before_probe,"""20606016""","""20606016"" ""National Natural Science Foundation of China""","award.number:20606016,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20606016""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20662003,2006,regional,B07,2006|regional|B07|20662|3,0.875000,P3,true,manual_context_review_before_probe,"""20662003""","""20662003"" ""National Natural Science Foundation of China""","award.number:20662003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20662003""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20675057,2006,general,B04,2006|general|B04|20675|3,0.966292,P3,true,manual_context_review_before_probe,"""20675057""","""20675057"" ""National Natural Science Foundation of China""","award.number:20675057,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20675057""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20675063,2006,general,B04,2006|general|B04|20675|3,0.966292,P3,true,manual_context_review_before_probe,"""20675063""","""20675063"" ""National Natural Science Foundation of China""","award.number:20675063,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20675063""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20675073,2006,general,B04,2006|general|B04|20675|3,0.966292,P3,true,manual_context_review_before_probe,"""20675073""","""20675073"" ""National Natural Science Foundation of China""","award.number:20675073,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20675073""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20676049,2006,general,B08,2006|general|B08|20676|3,0.993590,P3,true,manual_context_review_before_probe,"""20676049""","""20676049"" ""National Natural Science Foundation of China""","award.number:20676049,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20676049""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,20705011,2007,youth_c,B04,2007|youth_c|B04|20705|3,0.880952,P3,true,manual_context_review_before_probe,"""20705011""","""20705011"" ""National Natural Science Foundation of China""","award.number:20705011,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20705011""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20705022,2007,youth_c,B04,2007|youth_c|B04|20705|3,0.880952,P3,true,manual_context_review_before_probe,"""20705022""","""20705022"" ""National Natural Science Foundation of China""","award.number:20705022,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20705022""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
B,20705024,2007,youth_c,B04,2007|youth_c|B04|20705|3,0.880952,P3,true,manual_context_review_before_probe,"""20705024""","""20705024"" ""National Natural Science Foundation of China""","award.number:20705024,award.funder:501100001809","site:edu.cn OR site:ac.cn ""20705024""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
