segment_id,approval_year,project_type,discipline_scope,format_family,prefix_before_serial,serial_width,regex,observed_count,min_serial,max_serial,range_size,density,contiguous_run_count,internal_gap_count,min_number,max_number,rule_strength,evidence_scope
2015|key|B01|21531|3,2015,key,B01,numeric8,21531,3,^21531\d{3}$,8,1,8,8,1.000000,1,0,21531001,21531008,contiguous,official_completed_subset
2015|key|B01|21532|3,2015,key,B01,numeric8,21532,3,^21532\d{3}$,8,1,10,10,0.800000,3,2,21532001,21532010,dense,official_completed_subset
2015|key|B01|21534|3,2015,key,B01,numeric8,21534,3,^21534\d{3}$,1,7,7,1,1.000000,1,0,21534007,21534007,contiguous,official_completed_subset
2015|key|B02|21533|3,2015,key,B02,numeric8,21533,3,^21533\d{3}$,7,2,11,10,0.700000,4,3,21533002,21533011,moderate,official_completed_subset
2015|key|B03|21533|3,2015,key,B03,numeric8,21533,3,^21533\d{3}$,4,1,13,13,0.307692,4,9,21533001,21533013,sparse,official_completed_subset
2015|key|B03|21534|3,2015,key,B03,numeric8,21534,3,^21534\d{3}$,2,2,5,4,0.500000,2,2,21534002,21534005,moderate,official_completed_subset
2015|key|B04|21532|3,2015,key,B04,numeric8,21532,3,^21532\d{3}$,1,5,5,1,1.000000,1,0,21532005,21532005,contiguous,official_completed_subset
2015|key|B04|21535|3,2015,key,B04,numeric8,21535,3,^21535\d{3}$,9,1,9,9,1.000000,1,0,21535001,21535009,contiguous,official_completed_subset
2015|key|B05|21534|3,2015,key,B05,numeric8,21534,3,^21534\d{3}$,6,1,9,9,0.666667,4,3,21534001,21534009,moderate,official_completed_subset
2015|key|B06|21537|3,2015,key,B06,numeric8,21537,3,^21537\d{3}$,5,1,5,5,1.000000,1,0,21537001,21537005,contiguous,official_completed_subset
2015|key|B07|21532|3,2015,key,B07,numeric8,21532,3,^21532\d{3}$,1,2,2,1,1.000000,1,0,21532002,21532002,contiguous,official_completed_subset
2015|key|B07|21533|3,2015,key,B07,numeric8,21533,3,^21533\d{3}$,2,8,12,5,0.400000,2,3,21533008,21533012,moderate,official_completed_subset
2015|key|B08|21536|3,2015,key,B08,numeric8,21536,3,^21536\d{3}$,11,1,11,11,1.000000,1,0,21536001,21536011,contiguous,official_completed_subset
2015|major_research_plan|B01|91513|3,2015,major_research_plan,B01,numeric8,91513,3,^91513\d{3}$,1,1,1,1,1.000000,1,0,91513001,91513001,contiguous,official_completed_subset
2015|major_research_plan|B01|91527|3,2015,major_research_plan,B01,numeric8,91527,3,^91527\d{3}$,3,301,306,6,0.500000,2,3,91527301,91527306,moderate,official_completed_subset
2015|major_research_plan|B01|91545|3,2015,major_research_plan,B01,numeric8,91545,3,^91545\d{3}$,1,201,201,1,1.000000,1,0,91545201,91545201,contiguous,official_completed_subset
2015|major_research_plan|B02|91527|3,2015,major_research_plan,B02,numeric8,91527,3,^91527\d{3}$,2,0,303,304,0.006579,2,302,91527000,91527303,sparse,official_completed_subset
2015|major_research_plan|B02|91534|3,2015,major_research_plan,B02,numeric8,91534,3,^91534\d{3}$,1,101,101,1,1.000000,1,0,91534101,91534101,contiguous,official_completed_subset
2015|major_research_plan|B02|91545|3,2015,major_research_plan,B02,numeric8,91545,3,^91545\d{3}$,23,108,205,98,0.234694,3,75,91545108,91545205,sparse,official_completed_subset
2015|major_research_plan|B03|91541|3,2015,major_research_plan,B03,numeric8,91541,3,^91541\d{3}$,4,112,124,13,0.307692,4,9,91541112,91541124,sparse,official_completed_subset
2015|major_research_plan|B03|91545|3,2015,major_research_plan,B03,numeric8,91545,3,^91545\d{3}$,8,102,202,101,0.079208,3,93,91545102,91545202,sparse,official_completed_subset
2015|major_research_plan|B04|91543|3,2015,major_research_plan,B04,numeric8,91543,3,^91543\d{3}$,2,101,201,101,0.019802,2,99,91543101,91543201,sparse,official_completed_subset
2015|major_research_plan|B04|91545|3,2015,major_research_plan,B04,numeric8,91545,3,^91545\d{3}$,1,129,129,1,1.000000,1,0,91545129,91545129,contiguous,official_completed_subset
2015|major_research_plan|B05|91527|3,2015,major_research_plan,B05,numeric8,91527,3,^91527\d{3}$,1,304,304,1,1.000000,1,0,91527304,91527304,contiguous,official_completed_subset
2015|major_research_plan|B06|91543|3,2015,major_research_plan,B06,numeric8,91543,3,^91543\d{3}$,31,0,206,207,0.149758,3,176,91543000,91543206,sparse,official_completed_subset
2015|major_research_plan|B07|91527|3,2015,major_research_plan,B07,numeric8,91527,3,^91527\d{3}$,1,302,302,1,1.000000,1,0,91527302,91527302,contiguous,official_completed_subset
2015|major_research_plan|B08|91534|3,2015,major_research_plan,B08,numeric8,91534,3,^91534\d{3}$,32,102,205,104,0.307692,2,72,91534102,91534205,sparse,official_completed_subset
2015|major_research_plan|B08|91545|3,2015,major_research_plan,B08,numeric8,91545,3,^91545\d{3}$,1,130,130,1,1.000000,1,0,91545130,91545130,contiguous,official_completed_subset
2015|regional|B01|21561|3,2015,regional,B01,numeric8,21561,3,^21561\d{3}$,17,3,33,31,0.548387,9,14,21561003,21561033,moderate,official_completed_subset
2015|regional|B01|21562|3,2015,regional,B01,numeric8,21562,3,^21562\d{3}$,24,1,54,54,0.444444,15,30,21562001,21562054,moderate,official_completed_subset
2015|regional|B01|21564|3,2015,regional,B01,numeric8,21564,3,^21564\d{3}$,2,16,17,2,1.000000,1,0,21564016,21564017,contiguous,official_completed_subset
2015|regional|B02|21561|3,2015,regional,B02,numeric8,21561,3,^21561\d{3}$,1,17,17,1,1.000000,1,0,21561017,21561017,contiguous,official_completed_subset
2015|regional|B02|21563|3,2015,regional,B02,numeric8,21563,3,^21563\d{3}$,19,1,31,31,0.612903,10,12,21563001,21563031,moderate,official_completed_subset
2015|regional|B02|21564|3,2015,regional,B02,numeric8,21564,3,^21564\d{3}$,1,18,18,1,1.000000,1,0,21564018,21564018,contiguous,official_completed_subset
2015|regional|B03|21561|3,2015,regional,B03,numeric8,21561,3,^21561\d{3}$,3,15,31,17,0.176471,3,14,21561015,21561031,sparse,official_completed_subset
2015|regional|B03|21562|3,2015,regional,B03,numeric8,21562,3,^21562\d{3}$,1,38,38,1,1.000000,1,0,21562038,21562038,contiguous,official_completed_subset
2015|regional|B03|21563|3,2015,regional,B03,numeric8,21563,3,^21563\d{3}$,8,2,30,29,0.275862,7,21,21563002,21563030,sparse,official_completed_subset
2015|regional|B03|21564|3,2015,regional,B03,numeric8,21564,3,^21564\d{3}$,3,7,12,6,0.500000,2,3,21564007,21564012,moderate,official_completed_subset
2015|regional|B03|21565|3,2015,regional,B03,numeric8,21565,3,^21565\d{3}$,1,22,22,1,1.000000,1,0,21565022,21565022,contiguous,official_completed_subset
2015|regional|B04|21565|3,2015,regional,B04,numeric8,21565,3,^21565\d{3}$,32,1,33,33,0.969697,2,1,21565001,21565033,dense,official_completed_subset
2015|regional|B05|21561|3,2015,regional,B05,numeric8,21561,3,^21561\d{3}$,7,8,30,23,0.304348,5,16,21561008,21561030,sparse,official_completed_subset
2015|regional|B05|21562|3,2015,regional,B05,numeric8,21562,3,^21562\d{3}$,3,10,42,33,0.090909,3,30,21562010,21562042,sparse,official_completed_subset
2015|regional|B05|21563|3,2015,regional,B05,numeric8,21563,3,^21563\d{3}$,1,4,4,1,1.000000,1,0,21563004,21563004,contiguous,official_completed_subset
2015|regional|B05|21564|3,2015,regional,B05,numeric8,21564,3,^21564\d{3}$,11,2,15,14,0.785714,3,3,21564002,21564015,moderate,official_completed_subset
2015|regional|B06|21561|3,2015,regional,B06,numeric8,21561,3,^21561\d{3}$,3,1,18,18,0.166667,2,15,21561001,21561018,sparse,official_completed_subset
2015|regional|B06|21567|3,2015,regional,B06,numeric8,21567,3,^21567\d{3}$,30,1,30,30,1.000000,1,0,21567001,21567030,contiguous,official_completed_subset
2015|regional|B07|21561|3,2015,regional,B07,numeric8,21561,3,^21561\d{3}$,2,5,6,2,1.000000,1,0,21561005,21561006,contiguous,official_completed_subset
2015|regional|B07|21562|3,2015,regional,B07,numeric8,21562,3,^21562\d{3}$,25,6,53,48,0.520833,12,23,21562006,21562053,moderate,official_completed_subset
2015|regional|B07|21563|3,2015,regional,B07,numeric8,21563,3,^21563\d{3}$,2,8,32,25,0.080000,2,23,21563008,21563032,sparse,official_completed_subset
2015|regional|B08|21562|3,2015,regional,B08,numeric8,21562,3,^21562\d{3}$,1,40,40,1,1.000000,1,0,21562040,21562040,contiguous,official_completed_subset
2015|regional|B08|21566|3,2015,regional,B08,numeric8,21566,3,^21566\d{3}$,38,1,38,38,1.000000,1,0,21566001,21566038,contiguous,official_completed_subset
2015|regional|B09|21563|3,2015,regional,B09,numeric8,21563,3,^21563\d{3}$,2,27,29,3,0.666667,2,1,21563027,21563029,moderate,official_completed_subset
2015|regional|B09|21564|3,2015,regional,B09,numeric8,21564,3,^21564\d{3}$,1,1,1,1,1.000000,1,0,21564001,21564001,contiguous,official_completed_subset
2015|youth_c|B01|21501|3,2015,youth_c,B01,numeric8,21501,3,^21501\d{3}$,108,1,203,203,0.532020,48,95,21501001,21501203,moderate,official_completed_subset
2015|youth_c|B01|21502|3,2015,youth_c,B01,numeric8,21502,3,^21502\d{3}$,146,1,242,242,0.603306,52,96,21502001,21502242,moderate,official_completed_subset
2015|youth_c|B01|21504|3,2015,youth_c,B01,numeric8,21504,3,^21504\d{3}$,31,1,103,103,0.300971,19,72,21504001,21504103,sparse,official_completed_subset
2015|youth_c|B02|21501|3,2015,youth_c,B02,numeric8,21501,3,^21501\d{3}$,2,55,116,62,0.032258,2,60,21501055,21501116,sparse,official_completed_subset
2015|youth_c|B02|21503|3,2015,youth_c,B02,numeric8,21503,3,^21503\d{3}$,131,4,285,282,0.464539,55,151,21503004,21503285,moderate,official_completed_subset
2015|youth_c|B02|21504|3,2015,youth_c,B02,numeric8,21504,3,^21504\d{3}$,2,22,77,56,0.035714,2,54,21504022,21504077,sparse,official_completed_subset
2015|youth_c|B02|21505|3,2015,youth_c,B02,numeric8,21505,3,^21505\d{3}$,2,85,139,55,0.036364,2,53,21505085,21505139,sparse,official_completed_subset
2015|youth_c|B03|21501|3,2015,youth_c,B03,numeric8,21501,3,^21501\d{3}$,8,15,189,175,0.045714,7,167,21501015,21501189,sparse,official_completed_subset
2015|youth_c|B03|21503|3,2015,youth_c,B03,numeric8,21503,3,^21503\d{3}$,108,1,279,279,0.387097,54,171,21503001,21503279,sparse,official_completed_subset
2015|youth_c|B03|21504|3,2015,youth_c,B03,numeric8,21504,3,^21504\d{3}$,13,4,105,102,0.127451,11,89,21504004,21504105,sparse,official_completed_subset
2015|youth_c|B03|21505|3,2015,youth_c,B03,numeric8,21505,3,^21505\d{3}$,1,9,9,1,1.000000,1,0,21505009,21505009,contiguous,official_completed_subset
2015|youth_c|B04|21501|3,2015,youth_c,B04,numeric8,21501,3,^21501\d{3}$,2,57,187,131,0.015267,2,129,21501057,21501187,sparse,official_completed_subset
2015|youth_c|B04|21502|3,2015,youth_c,B04,numeric8,21502,3,^21502\d{3}$,4,67,179,113,0.035398,4,109,21502067,21502179,sparse,official_completed_subset
2015|youth_c|B04|21505|3,2015,youth_c,B04,numeric8,21505,3,^21505\d{3}$,158,1,162,162,0.975309,5,4,21505001,21505162,dense,official_completed_subset
2015|youth_c|B05|21501|3,2015,youth_c,B05,numeric8,21501,3,^21501\d{3}$,59,2,198,197,0.299492,39,138,21501002,21501198,sparse,official_completed_subset
2015|youth_c|B05|21502|3,2015,youth_c,B05,numeric8,21502,3,^21502\d{3}$,13,7,226,220,0.059091,12,207,21502007,21502226,sparse,official_completed_subset
2015|youth_c|B05|21503|3,2015,youth_c,B05,numeric8,21503,3,^21503\d{3}$,14,5,267,263,0.053232,13,249,21503005,21503267,sparse,official_completed_subset
2015|youth_c|B05|21504|3,2015,youth_c,B05,numeric8,21504,3,^21504\d{3}$,56,2,106,105,0.533333,24,49,21504002,21504106,moderate,official_completed_subset
2015|youth_c|B06|21501|3,2015,youth_c,B06,numeric8,21501,3,^21501\d{3}$,10,25,199,175,0.057143,7,165,21501025,21501199,sparse,official_completed_subset
2015|youth_c|B06|21507|3,2015,youth_c,B06,numeric8,21507,3,^21507\d{3}$,169,1,170,170,0.994118,2,1,21507001,21507170,dense,official_completed_subset
2015|youth_c|B07|21501|3,2015,youth_c,B07,numeric8,21501,3,^21501\d{3}$,13,20,201,182,0.071429,12,169,21501020,21501201,sparse,official_completed_subset
2015|youth_c|B07|21502|3,2015,youth_c,B07,numeric8,21502,3,^21502\d{3}$,73,4,239,236,0.309322,45,163,21502004,21502239,sparse,official_completed_subset
2015|youth_c|B07|21503|3,2015,youth_c,B07,numeric8,21503,3,^21503\d{3}$,9,7,283,277,0.032491,9,268,21503007,21503283,sparse,official_completed_subset
2015|youth_c|B08|21502|3,2015,youth_c,B08,numeric8,21502,3,^21502\d{3}$,3,27,229,203,0.014778,3,200,21502027,21502229,sparse,official_completed_subset
2015|youth_c|B08|21503|3,2015,youth_c,B08,numeric8,21503,3,^21503\d{3}$,1,32,32,1,1.000000,1,0,21503032,21503032,contiguous,official_completed_subset
2015|youth_c|B08|21506|3,2015,youth_c,B08,numeric8,21506,3,^21506\d{3}$,258,1,260,260,0.992308,3,2,21506001,21506260,dense,official_completed_subset
2015|youth_c|B09|21503|3,2015,youth_c,B09,numeric8,21503,3,^21503\d{3}$,22,8,282,275,0.080000,20,253,21503008,21503282,sparse,official_completed_subset
2015|youth_c|B09|21504|3,2015,youth_c,B09,numeric8,21504,3,^21504\d{3}$,3,62,95,34,0.088235,3,31,21504062,21504095,sparse,official_completed_subset
2016|general|B01|21671|3,2016,general,B01,numeric8,21671,3,^21671\d{3}$,127,1,202,202,0.628713,46,75,21671001,21671202,moderate,official_completed_subset
2016|general|B01|21672|3,2016,general,B01,numeric8,21672,3,^21672\d{3}$,149,2,262,261,0.570881,48,112,21672002,21672262,moderate,official_completed_subset
2016|general|B01|21674|3,2016,general,B01,numeric8,21674,3,^21674\d{3}$,42,2,130,129,0.325581,29,87,21674002,21674130,sparse,official_completed_subset
2016|general|B02|21671|3,2016,general,B02,numeric8,21671,3,^21671\d{3}$,6,12,148,137,0.043796,5,131,21671012,21671148,sparse,official_completed_subset
2016|general|B02|21673|3,2016,general,B02,numeric8,21673,3,^21673\d{3}$,124,1,302,302,0.410596,58,178,21673001,21673302,moderate,official_completed_subset
2016|general|B02|21674|3,2016,general,B02,numeric8,21674,3,^21674\d{3}$,3,73,105,33,0.090909,3,30,21674073,21674105,sparse,official_completed_subset
2016|general|B03|21671|3,2016,general,B03,numeric8,21671,3,^21671\d{3}$,11,24,182,159,0.069182,10,148,21671024,21671182,sparse,official_completed_subset
2016|general|B03|21672|3,2016,general,B03,numeric8,21672,3,^21672\d{3}$,10,1,247,247,0.040486,9,237,21672001,21672247,sparse,official_completed_subset
2016|general|B03|21673|3,2016,general,B03,numeric8,21673,3,^21673\d{3}$,120,3,301,299,0.401338,57,179,21673003,21673301,moderate,official_completed_subset
2016|general|B03|21674|3,2016,general,B03,numeric8,21674,3,^21674\d{3}$,40,4,128,125,0.320000,21,85,21674004,21674128,sparse,official_completed_subset
2016|general|B03|21675|3,2016,general,B03,numeric8,21675,3,^21675\d{3}$,9,10,180,171,0.052632,9,162,21675010,21675180,sparse,official_completed_subset
2016|general|B04|21671|3,2016,general,B04,numeric8,21671,3,^21671\d{3}$,1,171,171,1,1.000000,1,0,21671171,21671171,contiguous,official_completed_subset
2016|general|B04|21672|3,2016,general,B04,numeric8,21672,3,^21672\d{3}$,4,188,250,63,0.063492,3,59,21672188,21672250,sparse,official_completed_subset
2016|general|B04|21675|3,2016,general,B04,numeric8,21675,3,^21675\d{3}$,171,1,181,181,0.944751,11,10,21675001,21675181,dense,official_completed_subset
2016|general|B05|21671|3,2016,general,B05,numeric8,21671,3,^21671\d{3}$,36,6,205,200,0.180000,25,164,21671006,21671205,sparse,official_completed_subset
2016|general|B05|21672|3,2016,general,B05,numeric8,21672,3,^21672\d{3}$,18,20,267,248,0.072581,16,230,21672020,21672267,sparse,official_completed_subset
2016|general|B05|21673|3,2016,general,B05,numeric8,21673,3,^21673\d{3}$,16,15,257,243,0.065844,14,227,21673015,21673257,sparse,official_completed_subset
2016|general|B05|21674|3,2016,general,B05,numeric8,21674,3,^21674\d{3}$,43,6,129,124,0.346774,28,81,21674006,21674129,sparse,official_completed_subset
2016|general|B06|21671|3,2016,general,B06,numeric8,21671,3,^21671\d{3}$,4,116,199,84,0.047619,4,80,21671116,21671199,sparse,official_completed_subset
2016|general|B06|21673|3,2016,general,B06,numeric8,21673,3,^21673\d{3}$,1,102,102,1,1.000000,1,0,21673102,21673102,contiguous,official_completed_subset
2016|general|B06|21677|3,2016,general,B06,numeric8,21677,3,^21677\d{3}$,184,1,184,184,1.000000,1,0,21677001,21677184,contiguous,official_completed_subset
2016|general|B07|21671|3,2016,general,B07,numeric8,21671,3,^21671\d{3}$,19,9,203,195,0.097436,18,176,21671009,21671203,sparse,official_completed_subset
2016|general|B07|21672|3,2016,general,B07,numeric8,21672,3,^21672\d{3}$,85,10,268,259,0.328185,51,174,21672010,21672268,sparse,official_completed_subset
2016|general|B07|21673|3,2016,general,B07,numeric8,21673,3,^21673\d{3}$,19,9,294,286,0.066434,18,267,21673009,21673294,sparse,official_completed_subset
2016|general|B08|21673|3,2016,general,B08,numeric8,21673,3,^21673\d{3}$,2,26,30,5,0.400000,2,3,21673026,21673030,moderate,official_completed_subset
2016|general|B08|21676|3,2016,general,B08,numeric8,21676,3,^21676\d{3}$,305,1,306,306,0.996732,2,1,21676001,21676306,dense,official_completed_subset
2016|general|B09|21673|3,2016,general,B09,numeric8,21673,3,^21673\d{3}$,18,8,298,291,0.061856,16,273,21673008,21673298,sparse,official_completed_subset
2016|general|B09|21674|3,2016,general,B09,numeric8,21674,3,^21674\d{3}$,1,1,1,1,1.000000,1,0,21674001,21674001,contiguous,official_completed_subset
2016|joint_fund|B02|U1610|3,2016,joint_fund,B02,alpha_numeric,U1610,3,^U1610\d{3}$,1,108,108,1,1.000000,1,0,U1610108,U1610108,contiguous,official_completed_subset
2016|joint_fund|B08|U1607|3,2016,joint_fund,B08,alpha_numeric,U1607,3,^U1607\d{3}$,29,101,129,29,1.000000,1,0,U1607101,U1607129,contiguous,official_completed_subset
2016|joint_fund|B08|U1608|3,2016,joint_fund,B08,alpha_numeric,U1608,3,^U1608\d{3}$,4,221,224,4,1.000000,1,0,U1608221,U1608224,contiguous,official_completed_subset
2016|joint_fund|B08|U1610|3,2016,joint_fund,B08,alpha_numeric,U1610,3,^U1610\d{3}$,10,101,223,123,0.081301,2,113,U1610101,U1610223,sparse,official_completed_subset
2016|joint_fund|B08|U1662|3,2016,joint_fund,B08,alpha_numeric,U1662,3,^U1662\d{3}$,39,101,139,39,1.000000,1,0,U1662101,U1662139,contiguous,official_completed_subset
2016|joint_fund|B08|U1663|3,2016,joint_fund,B08,alpha_numeric,U1663,3,^U1663\d{3}$,10,220,229,10,1.000000,1,0,U1663220,U1663229,contiguous,official_completed_subset
2016|key|B01|21631|3,2016,key,B01,numeric8,21631,3,^21631\d{3}$,6,1,7,7,0.857143,2,1,21631001,21631007,dense,official_completed_subset
2016|key|B01|21632|3,2016,key,B01,numeric8,21632,3,^21632\d{3}$,8,1,9,9,0.888889,2,1,21632001,21632009,dense,official_completed_subset
2016|key|B01|21634|3,2016,key,B01,numeric8,21634,3,^21634\d{3}$,2,2,7,6,0.333333,2,4,21634002,21634007,sparse,official_completed_subset
2016|key|B02|21633|3,2016,key,B02,numeric8,21633,3,^21633\d{3}$,7,2,14,13,0.538462,5,6,21633002,21633014,moderate,official_completed_subset
2016|key|B03|21633|3,2016,key,B03,numeric8,21633,3,^21633\d{3}$,5,1,15,15,0.333333,5,10,21633001,21633015,sparse,official_completed_subset
2016|key|B04|21635|3,2016,key,B04,numeric8,21635,3,^21635\d{3}$,8,1,8,8,1.000000,1,0,21635001,21635008,contiguous,official_completed_subset
2016|key|B05|21631|3,2016,key,B05,numeric8,21631,3,^21631\d{3}$,1,4,4,1,1.000000,1,0,21631004,21631004,contiguous,official_completed_subset
2016|key|B05|21633|3,2016,key,B05,numeric8,21633,3,^21633\d{3}$,1,12,12,1,1.000000,1,0,21633012,21633012,contiguous,official_completed_subset
2016|key|B05|21634|3,2016,key,B05,numeric8,21634,3,^21634\d{3}$,4,1,6,6,0.666667,2,2,21634001,21634006,moderate,official_completed_subset
2016|key|B06|21637|3,2016,key,B06,numeric8,21637,3,^21637\d{3}$,5,1,5,5,1.000000,1,0,21637001,21637005,contiguous,official_completed_subset
2016|key|B07|21632|3,2016,key,B07,numeric8,21632,3,^21632\d{3}$,1,7,7,1,1.000000,1,0,21632007,21632007,contiguous,official_completed_subset
2016|key|B08|21636|3,2016,key,B08,numeric8,21636,3,^21636\d{3}$,10,1,10,10,1.000000,1,0,21636001,21636010,contiguous,official_completed_subset
2016|key|B09|21633|3,2016,key,B09,numeric8,21633,3,^21633\d{3}$,1,3,3,1,1.000000,1,0,21633003,21633003,contiguous,official_completed_subset
2016|key|B09|21634|3,2016,key,B09,numeric8,21634,3,^21634\d{3}$,1,3,3,1,1.000000,1,0,21634003,21634003,contiguous,official_completed_subset
2016|major_research_plan|B01|91622|3,2016,major_research_plan,B01,numeric8,91622,3,^91622\d{3}$,11,102,120,19,0.578947,2,8,91622102,91622120,moderate,official_completed_subset
2016|major_research_plan|B01|91645|3,2016,major_research_plan,B01,numeric8,91645,3,^91645\d{3}$,1,111,111,1,1.000000,1,0,91645111,91645111,contiguous,official_completed_subset
2016|major_research_plan|B02|91627|3,2016,major_research_plan,B02,numeric8,91627,3,^91627\d{3}$,1,0,0,1,1.000000,1,0,91627000,91627000,contiguous,official_completed_subset
2016|major_research_plan|B02|91645|3,2016,major_research_plan,B02,numeric8,91645,3,^91645\d{3}$,18,102,202,101,0.178218,7,83,91645102,91645202,sparse,official_completed_subset
2016|major_research_plan|B03|91622|3,2016,major_research_plan,B03,numeric8,91622,3,^91622\d{3}$,5,112,121,10,0.500000,2,5,91622112,91622121,moderate,official_completed_subset
2016|major_research_plan|B03|91634|3,2016,major_research_plan,B03,numeric8,91634,3,^91634\d{3}$,1,112,112,1,1.000000,1,0,91634112,91634112,contiguous,official_completed_subset
2016|major_research_plan|B03|91641|3,2016,major_research_plan,B03,numeric8,91641,3,^91641\d{3}$,5,104,128,25,0.200000,3,20,91641104,91641128,sparse,official_completed_subset
2016|major_research_plan|B03|91645|3,2016,major_research_plan,B03,numeric8,91645,3,^91645\d{3}$,9,0,204,205,0.043902,7,196,91645000,91645204,sparse,official_completed_subset
2016|major_research_plan|B04|91643|3,2016,major_research_plan,B04,numeric8,91643,3,^91643\d{3}$,1,105,105,1,1.000000,1,0,91643105,91643105,contiguous,official_completed_subset
2016|major_research_plan|B05|91622|3,2016,major_research_plan,B05,numeric8,91622,3,^91622\d{3}$,4,116,119,4,1.000000,1,0,91622116,91622119,contiguous,official_completed_subset
2016|major_research_plan|B06|91643|3,2016,major_research_plan,B06,numeric8,91643,3,^91643\d{3}$,10,104,208,105,0.095238,5,95,91643104,91643208,sparse,official_completed_subset
2016|major_research_plan|B08|91634|3,2016,major_research_plan,B08,numeric8,91634,3,^91634\d{3}$,19,101,204,104,0.182692,5,85,91634101,91634204,sparse,official_completed_subset
2016|major_research_plan|B08|91645|3,2016,major_research_plan,B08,numeric8,91645,3,^91645\d{3}$,3,109,124,16,0.187500,2,13,91645109,91645124,sparse,official_completed_subset
2016|regional|B01|21661|3,2016,regional,B01,numeric8,21661,3,^21661\d{3}$,22,1,36,36,0.611111,10,14,21661001,21661036,moderate,official_completed_subset
2016|regional|B01|21662|3,2016,regional,B01,numeric8,21662,3,^21662\d{3}$,26,1,49,49,0.530612,12,23,21662001,21662049,moderate,official_completed_subset
2016|regional|B01|21664|3,2016,regional,B01,numeric8,21664,3,^21664\d{3}$,3,5,14,10,0.300000,3,7,21664005,21664014,sparse,official_completed_subset
2016|regional|B02|21663|3,2016,regional,B02,numeric8,21663,3,^21663\d{3}$,17,1,30,30,0.566667,8,13,21663001,21663030,moderate,official_completed_subset
2016|regional|B02|21664|3,2016,regional,B02,numeric8,21664,3,^21664\d{3}$,1,10,10,1,1.000000,1,0,21664010,21664010,contiguous,official_completed_subset
2016|regional|B02|21665|3,2016,regional,B02,numeric8,21665,3,^21665\d{3}$,1,19,19,1,1.000000,1,0,21665019,21665019,contiguous,official_completed_subset
2016|regional|B03|21662|3,2016,regional,B03,numeric8,21662,3,^21662\d{3}$,2,18,33,16,0.125000,2,14,21662018,21662033,sparse,official_completed_subset
2016|regional|B03|21663|3,2016,regional,B03,numeric8,21663,3,^21663\d{3}$,10,5,34,30,0.333333,7,20,21663005,21663034,sparse,official_completed_subset
2016|regional|B03|21664|3,2016,regional,B03,numeric8,21664,3,^21664\d{3}$,2,1,4,4,0.500000,2,2,21664001,21664004,moderate,official_completed_subset
2016|regional|B03|21665|3,2016,regional,B03,numeric8,21665,3,^21665\d{3}$,3,16,22,7,0.428571,2,4,21665016,21665022,moderate,official_completed_subset
2016|regional|B04|21661|3,2016,regional,B04,numeric8,21661,3,^21661\d{3}$,1,13,13,1,1.000000,1,0,21661013,21661013,contiguous,official_completed_subset
2016|regional|B04|21665|3,2016,regional,B04,numeric8,21665,3,^21665\d{3}$,27,1,31,31,0.870968,4,4,21665001,21665031,dense,official_completed_subset
2016|regional|B05|21661|3,2016,regional,B05,numeric8,21661,3,^21661\d{3}$,9,6,37,32,0.281250,7,23,21661006,21661037,sparse,official_completed_subset
2016|regional|B05|21662|3,2016,regional,B05,numeric8,21662,3,^21662\d{3}$,1,47,47,1,1.000000,1,0,21662047,21662047,contiguous,official_completed_subset
2016|regional|B05|21663|3,2016,regional,B05,numeric8,21663,3,^21663\d{3}$,3,18,32,15,0.200000,3,12,21663018,21663032,sparse,official_completed_subset
2016|regional|B05|21664|3,2016,regional,B05,numeric8,21664,3,^21664\d{3}$,8,2,15,14,0.571429,6,6,21664002,21664015,moderate,official_completed_subset
2016|regional|B06|21661|3,2016,regional,B06,numeric8,21661,3,^21661\d{3}$,2,2,3,2,1.000000,1,0,21661002,21661003,contiguous,official_completed_subset
2016|regional|B06|21667|3,2016,regional,B06,numeric8,21667,3,^21667\d{3}$,30,1,31,31,0.967742,2,1,21667001,21667031,dense,official_completed_subset
2016|regional|B07|21661|3,2016,regional,B07,numeric8,21661,3,^21661\d{3}$,4,11,38,28,0.142857,4,24,21661011,21661038,sparse,official_completed_subset
2016|regional|B07|21662|3,2016,regional,B07,numeric8,21662,3,^21662\d{3}$,21,2,50,49,0.428571,11,28,21662002,21662050,moderate,official_completed_subset
2016|regional|B07|21663|3,2016,regional,B07,numeric8,21663,3,^21663\d{3}$,2,17,20,4,0.500000,2,2,21663017,21663020,moderate,official_completed_subset
2016|regional|B08|21666|3,2016,regional,B08,numeric8,21666,3,^21666\d{3}$,38,1,39,39,0.974359,2,1,21666001,21666039,dense,official_completed_subset
2016|regional|B09|21663|3,2016,regional,B09,numeric8,21663,3,^21663\d{3}$,2,14,26,13,0.153846,2,11,21663014,21663026,sparse,official_completed_subset
2016|regional|B09|21664|3,2016,regional,B09,numeric8,21664,3,^21664\d{3}$,1,12,12,1,1.000000,1,0,21664012,21664012,contiguous,official_completed_subset
2016|youth_c|B01|21601|3,2016,youth_c,B01,numeric8,21601,3,^21601\d{3}$,117,2,212,211,0.554502,46,94,21601002,21601212,moderate,official_completed_subset
2016|youth_c|B01|21602|3,2016,youth_c,B01,numeric8,21602,3,^21602\d{3}$,168,1,258,258,0.651163,62,90,21602001,21602258,moderate,official_completed_subset
2016|youth_c|B01|21604|3,2016,youth_c,B01,numeric8,21604,3,^21604\d{3}$,28,1,89,89,0.314607,21,61,21604001,21604089,sparse,official_completed_subset
