discipline_root,candidate_approval_number,approval_year,project_type_contexts,discipline_scope_contexts,segment_ids,max_segment_density,priority,context_risk,next_probe_policy,exact_web_query,funding_web_query,crossref_filter,institution_site_query,status,selected_for_first_batch,warning,crossref_strict_http_status,crossref_strict_total_results,crossref_strict_exact_nsfc_work_count,crossref_fallback_http_status,crossref_fallback_total_results,crossref_fallback_exact_award_count,openalex_award_count,openalex_work_count,openalex_award_http_statuses,openalex_work_http_statuses,confirmed_sources,publication_evidence_count,existence_status,evidence_level,project_title_candidate,lead_investigator_candidate,institution_candidate,candidate_identity_source,official_confirmation_status,requires_web_review,next_action,source_errors,retrieved_at,warning
B,21901126,2019,youth_c,B01,2019|youth_c|B01|21901|3,0.984962,P1,false,immediate_probe,"""21901126""","""21901126"" ""National Natural Science Foundation of China""","award.number:21901126,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21901126""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,21901129,2019,youth_c,B01,2019|youth_c|B01|21901|3,0.984962,P1,false,immediate_probe,"""21901129""","""21901129"" ""National Natural Science Foundation of China""","award.number:21901129,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21901129""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,21901231,2019,youth_c,B01,2019|youth_c|B01|21901|3,0.984962,P1,false,immediate_probe,"""21901231""","""21901231"" ""National Natural Science Foundation of China""","award.number:21901231,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21901231""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52065039,2020,regional,E05,2020|regional|E05|52065|3,0.984848,P1,false,immediate_probe,"""52065039""","""52065039"" ""National Natural Science Foundation of China""","award.number:52065039,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52065039""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51006019,2010,youth_c,E06,2010|youth_c|E06|51006|3,0.984733,P1,false,immediate_probe,"""51006019""","""51006019"" ""National Natural Science Foundation of China""","award.number:51006019,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51006019""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51006124,2010,youth_c,E06,2010|youth_c|E06|51006|3,0.984733,P1,false,immediate_probe,"""51006124""","""51006124"" ""National Natural Science Foundation of China""","award.number:51006124,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51006124""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50706037,2007,youth_c,E06,2007|youth_c|E06|50706|3,0.983051,P1,false,immediate_probe,"""50706037""","""50706037"" ""National Natural Science Foundation of China""","award.number:50706037,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50706037""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51965048,2019,regional,E05,2019|regional|E05|51965|3,0.983051,P1,false,immediate_probe,"""51965048""","""51965048"" ""National Natural Science Foundation of China""","award.number:51965048,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51965048""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,1,1,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50807010,2008,youth_c,E07,2008|youth_c|E07|50807|3,0.982759,P1,false,immediate_probe,"""50807010""","""50807010"" ""National Natural Science Foundation of China""","award.number:50807010,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50807010""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50175010,2001,general,E05,2001|general|E05|50175|3,0.982456,P1,false,immediate_probe,"""50175010""","""50175010"" ""National Natural Science Foundation of China""","award.number:50175010,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50175010""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50175104,2001,general,E05,2001|general|E05|50175|3,0.982456,P1,false,immediate_probe,"""50175104""","""50175104"" ""National Natural Science Foundation of China""","award.number:50175104,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50175104""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51365030,2013,regional,E05,2013|regional|E05|51365|3,0.981481,P1,false,immediate_probe,"""51365030""","""51365030"" ""National Natural Science Foundation of China""","award.number:51365030,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51365030""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50906090,2009,youth_c,E06,2009|youth_c|E06|50906|3,0.980769,P1,false,immediate_probe,"""50906090""","""50906090"" ""National Natural Science Foundation of China""","award.number:50906090,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50906090""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50906101,2009,youth_c,E06,2009|youth_c|E06|50906|3,0.980769,P1,false,immediate_probe,"""50906101""","""50906101"" ""National Natural Science Foundation of China""","award.number:50906101,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50906101""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51764014,2017,regional,E04,2017|regional|E04|51764|3,0.980769,P1,false,immediate_probe,"""51764014""","""51764014"" ""National Natural Science Foundation of China""","award.number:51764014,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51764014""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51902002,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902002""","""51902002"" ""National Natural Science Foundation of China""","award.number:51902002,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902002""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51902186,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902186""","""51902186"" ""National Natural Science Foundation of China""","award.number:51902186,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902186""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51902206,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902206""","""51902206"" ""National Natural Science Foundation of China""","award.number:51902206,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902206""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51902214,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902214""","""51902214"" ""National Natural Science Foundation of China""","award.number:51902214,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902214""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51902225,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902225""","""51902225"" ""National Natural Science Foundation of China""","award.number:51902225,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902225""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51902302,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902302""","""51902302"" ""National Natural Science Foundation of China""","award.number:51902302,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902302""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51902352,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902352""","""51902352"" ""National Natural Science Foundation of China""","award.number:51902352,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902352""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50602015,2006,youth_c,E02,2006|youth_c|E02|50602|3,0.980392,P1,false,immediate_probe,"""50602015""","""50602015"" ""National Natural Science Foundation of China""","award.number:50602015,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50602015""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22061042,2020,regional,B01,2020|regional|B01|22061|3,0.979592,P2,false,next_probe_batch,"""22061042""","""22061042"" ""National Natural Science Foundation of China""","award.number:22061042,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22061042""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,59876042,1998,general,E06,1998|general|E06|59876|3,0.979167,P2,false,next_probe_batch,"""59876042""","""59876042"" ""National Natural Science Foundation of China""","award.number:59876042,award.funder:501100001809","site:edu.cn OR site:ac.cn ""59876042""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50901004,2009,youth_c,E01,2009|youth_c|E01|50901|3,0.978261,P2,false,next_probe_batch,"""50901004""","""50901004"" ""National Natural Science Foundation of China""","award.number:50901004,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50901004""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50901085,2009,youth_c,E01,2009|youth_c|E01|50901|3,0.978261,P2,false,next_probe_batch,"""50901085""","""50901085"" ""National Natural Science Foundation of China""","award.number:50901085,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50901085""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51864002,2018,regional,E04,2018|regional|E04|51864|3,0.978261,P2,false,next_probe_batch,"""51864002""","""51864002"" ""National Natural Science Foundation of China""","award.number:51864002,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51864002""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50806054,2008,youth_c,E06,2008|youth_c|E06|50806|3,0.977011,P2,false,next_probe_batch,"""50806054""","""50806054"" ""National Natural Science Foundation of China""","award.number:50806054,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50806054""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50806074,2008,youth_c,E06,2008|youth_c|E06|50806|3,0.977011,P2,false,next_probe_batch,"""50806074""","""50806074"" ""National Natural Science Foundation of China""","award.number:50806074,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50806074""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50272013,2002,general,E02,2002|general|E02|50272|3,0.976190,P2,false,next_probe_batch,"""50272013""","""50272013"" ""National Natural Science Foundation of China""","award.number:50272013,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50272013""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50272073,2002,general,E02,2002|general|E02|50272|3,0.976190,P2,false,next_probe_batch,"""50272073""","""50272073"" ""National Natural Science Foundation of China""","award.number:50272073,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50272073""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,59272076,1992,general,E02,1992|general|E02|59272|3,0.975610,P2,false,next_probe_batch,"""59272076""","""59272076"" ""National Natural Science Foundation of China""","award.number:59272076,award.funder:501100001809","site:edu.cn OR site:ac.cn ""59272076""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50671062,2006,general,E01,2006|general|E01|50671|3,0.975410,P2,false,next_probe_batch,"""50671062""","""50671062"" ""National Natural Science Foundation of China""","award.number:50671062,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50671062""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50671089,2006,general,E01,2006|general|E01|50671|3,0.975410,P2,false,next_probe_batch,"""50671089""","""50671089"" ""National Natural Science Foundation of China""","award.number:50671089,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50671089""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50671101,2006,general,E01,2006|general|E01|50671|3,0.975410,P2,false,next_probe_batch,"""50671101""","""50671101"" ""National Natural Science Foundation of China""","award.number:50671101,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50671101""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,21766012,2017,regional,B08,2017|regional|B08|21766|3,0.975000,P2,false,next_probe_batch,"""21766012""","""21766012"" ""National Natural Science Foundation of China""","award.number:21766012,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21766012""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,16,16,,0,0,0,0,200,200,crossref,16,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50376032,2003,general,E06,2003|general|E06|50376|3,0.974359,P2,false,next_probe_batch,"""50376032""","""50376032"" ""National Natural Science Foundation of China""","award.number:50376032,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50376032""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50376064,2003,general,E06,2003|general|E06|50376|3,0.974359,P2,false,next_probe_batch,"""50376064""","""50376064"" ""National Natural Science Foundation of China""","award.number:50376064,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50376064""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51662003,2016,regional,E02,2016|regional|E02|51662|3,0.974359,P2,false,next_probe_batch,"""51662003""","""51662003"" ""National Natural Science Foundation of China""","award.number:51662003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51662003""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51562017,2015,regional,E02,2015|regional|E02|51562|3,0.973684,P2,false,next_probe_batch,"""51562017""","""51562017"" ""National Natural Science Foundation of China""","award.number:51562017,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51562017""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51862030,2018,regional,E02,2018|regional|E02|51862|3,0.972222,P2,false,next_probe_batch,"""51862030""","""51862030"" ""National Natural Science Foundation of China""","award.number:51862030,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51862030""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50173004,2001,general,E03,2001|general|E03|50173|3,0.970588,P2,false,next_probe_batch,"""50173004""","""50173004"" ""National Natural Science Foundation of China""","award.number:50173004,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50173004""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,59373132,1993,general,E03,1993|general|E03|59373|3,0.968750,P2,false,next_probe_batch,"""59373132""","""59373132"" ""National Natural Science Foundation of China""","award.number:59373132,award.funder:501100001809","site:edu.cn OR site:ac.cn ""59373132""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50403006,2004,youth_c,E03,2004|youth_c|E03|50403|3,0.966667,P2,false,next_probe_batch,"""50403006""","""50403006"" ""National Natural Science Foundation of China""","award.number:50403006,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50403006""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,1,1,0,0,200,200,,0,award_number_only,D_award_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50177020,2001,general,E07,2001|general|E07|50177|3,0.965517,P2,false,next_probe_batch,"""50177020""","""50177020"" ""National Natural Science Foundation of China""","award.number:50177020,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50177020""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50571022,2005,general,E01,2005|general|E01|50571|3,0.964912,P2,false,next_probe_batch,"""50571022""","""50571022"" ""National Natural Science Foundation of China""","award.number:50571022,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50571022""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50571058,2005,general,E01,2005|general|E01|50571|3,0.964912,P2,false,next_probe_batch,"""50571058""","""50571058"" ""National Natural Science Foundation of China""","award.number:50571058,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50571058""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50571060,2005,general,E01,2005|general|E01|50571|3,0.964912,P2,false,next_probe_batch,"""50571060""","""50571060"" ""National Natural Science Foundation of China""","award.number:50571060,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50571060""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
