segment_id,approval_year,project_type,discipline_scope,format_family,prefix_before_serial,serial_width,regex,observed_count,min_serial,max_serial,range_size,density,contiguous_run_count,internal_gap_count,min_number,max_number,rule_strength,evidence_scope
2012|key|E02|51232|3,2012,key,E02,numeric8,51232,3,^51232\d{3}$,9,1,9,9,1.000000,1,0,51232001,51232009,contiguous,official_completed_subset
2012|key|E03|51233|3,2012,key,E03,numeric8,51233,3,^51233\d{3}$,8,1,8,8,1.000000,1,0,51233001,51233008,contiguous,official_completed_subset
2012|key|E04|51234|3,2012,key,E04,numeric8,51234,3,^51234\d{3}$,10,1,10,10,1.000000,1,0,51234001,51234010,contiguous,official_completed_subset
2012|key|E05|51235|3,2012,key,E05,numeric8,51235,3,^51235\d{3}$,10,1,10,10,1.000000,1,0,51235001,51235010,contiguous,official_completed_subset
2012|key|E06|51236|3,2012,key,E06,numeric8,51236,3,^51236\d{3}$,8,1,8,8,1.000000,1,0,51236001,51236008,contiguous,official_completed_subset
2012|key|E07|51237|3,2012,key,E07,numeric8,51237,3,^51237\d{3}$,7,1,7,7,1.000000,1,0,51237001,51237007,contiguous,official_completed_subset
2012|key|E08|51238|3,2012,key,E08,numeric8,51238,3,^51238\d{3}$,8,3,12,10,0.800000,3,2,51238003,51238012,dense,official_completed_subset
2012|key|E09|51239|3,2012,key,E09,numeric8,51239,3,^51239\d{3}$,5,4,10,7,0.714286,2,2,51239004,51239010,moderate,official_completed_subset
2012|key|E10|51238|3,2012,key,E10,numeric8,51238,3,^51238\d{3}$,4,1,6,6,0.666667,3,2,51238001,51238006,moderate,official_completed_subset
2012|key|E10|51239|3,2012,key,E10,numeric8,51239,3,^51239\d{3}$,1,3,3,1,1.000000,1,0,51239003,51239003,contiguous,official_completed_subset
2012|key|E11|51239|3,2012,key,E11,numeric8,51239,3,^51239\d{3}$,4,1,8,8,0.500000,2,4,51239001,51239008,moderate,official_completed_subset
2012|major_research_plan|E01|91222|3,2012,major_research_plan,E01,numeric8,91222,3,^91222\d{3}$,1,109,109,1,1.000000,1,0,91222109,91222109,contiguous,official_completed_subset
2012|major_research_plan|E01|91226|3,2012,major_research_plan,E01,numeric8,91226,3,^91226\d{3}$,2,114,204,91,0.021978,2,89,91226114,91226204,sparse,official_completed_subset
2012|major_research_plan|E02|91216|3,2012,major_research_plan,E02,numeric8,91216,3,^91216\d{3}$,1,122,122,1,1.000000,1,0,91216122,91216122,contiguous,official_completed_subset
2012|major_research_plan|E02|91222|3,2012,major_research_plan,E02,numeric8,91222,3,^91222\d{3}$,3,110,204,95,0.031579,2,92,91222110,91222204,sparse,official_completed_subset
2012|major_research_plan|E02|91233|3,2012,major_research_plan,E02,numeric8,91233,3,^91233\d{3}$,6,109,204,96,0.062500,2,90,91233109,91233204,sparse,official_completed_subset
2012|major_research_plan|E03|91227|3,2012,major_research_plan,E03,numeric8,91227,3,^91227\d{3}$,1,124,124,1,1.000000,1,0,91227124,91227124,contiguous,official_completed_subset
2012|major_research_plan|E03|91233|3,2012,major_research_plan,E03,numeric8,91233,3,^91233\d{3}$,11,0,207,208,0.052885,3,197,91233000,91233207,sparse,official_completed_subset
2012|major_research_plan|E04|91216|3,2012,major_research_plan,E04,numeric8,91216,3,^91216\d{3}$,1,123,123,1,1.000000,1,0,91216123,91216123,contiguous,official_completed_subset
2012|major_research_plan|E05|91223|3,2012,major_research_plan,E05,numeric8,91223,3,^91223\d{3}$,3,201,203,3,1.000000,1,0,91223201,91223203,contiguous,official_completed_subset
2012|major_research_plan|E08|91215|3,2012,major_research_plan,E08,numeric8,91215,3,^91215\d{3}$,1,0,0,1,1.000000,1,0,91215000,91215000,contiguous,official_completed_subset
2012|regional|E01|51261|3,2012,regional,E01,numeric8,51261,3,^51261\d{3}$,28,1,28,28,1.000000,1,0,51261001,51261028,contiguous,official_completed_subset
2012|regional|E02|51262|3,2012,regional,E02,numeric8,51262,3,^51262\d{3}$,32,1,32,32,1.000000,1,0,51262001,51262032,contiguous,official_completed_subset
2012|regional|E03|51263|3,2012,regional,E03,numeric8,51263,3,^51263\d{3}$,21,1,21,21,1.000000,1,0,51263001,51263021,contiguous,official_completed_subset
2012|regional|E04|51264|3,2012,regional,E04,numeric8,51264,3,^51264\d{3}$,39,1,39,39,1.000000,1,0,51264001,51264039,contiguous,official_completed_subset
2012|regional|E05|51265|3,2012,regional,E05,numeric8,51265,3,^51265\d{3}$,51,1,51,51,1.000000,1,0,51265001,51265051,contiguous,official_completed_subset
2012|regional|E06|51266|3,2012,regional,E06,numeric8,51266,3,^51266\d{3}$,16,1,16,16,1.000000,1,0,51266001,51266016,contiguous,official_completed_subset
2012|regional|E07|51267|3,2012,regional,E07,numeric8,51267,3,^51267\d{3}$,21,1,21,21,1.000000,1,0,51267001,51267021,contiguous,official_completed_subset
2012|regional|E08|51268|3,2012,regional,E08,numeric8,51268,3,^51268\d{3}$,45,3,57,55,0.818182,10,10,51268003,51268057,dense,official_completed_subset
2012|regional|E09|51269|3,2012,regional,E09,numeric8,51269,3,^51269\d{3}$,27,1,33,33,0.818182,5,6,51269001,51269033,dense,official_completed_subset
2012|regional|E10|51268|3,2012,regional,E10,numeric8,51268,3,^51268\d{3}$,13,1,58,58,0.224138,11,45,51268001,51268058,sparse,official_completed_subset
2012|regional|E10|51269|3,2012,regional,E10,numeric8,51269,3,^51269\d{3}$,5,2,32,31,0.161290,3,26,51269002,51269032,sparse,official_completed_subset
2012|special|E01|51220|3,2012,special,E01,numeric8,51220,3,^51220\d{3}$,1,2,2,1,1.000000,1,0,51220002,51220002,contiguous,official_completed_subset
2012|special|E01|51224|3,2012,special,E01,numeric8,51224,3,^51224\d{3}$,2,1,2,2,1.000000,1,0,51224001,51224002,contiguous,official_completed_subset
2012|special|E01|51227|3,2012,special,E01,numeric8,51227,3,^51227\d{3}$,1,1,1,1,1.000000,1,0,51227001,51227001,contiguous,official_completed_subset
2012|special|E01|51241|3,2012,special,E01,numeric8,51241,3,^51241\d{3}$,10,1,10,10,1.000000,1,0,51241001,51241010,contiguous,official_completed_subset
2012|special|E02|51227|3,2012,special,E02,numeric8,51227,3,^51227\d{3}$,1,2,2,1,1.000000,1,0,51227002,51227002,contiguous,official_completed_subset
2012|special|E02|51242|3,2012,special,E02,numeric8,51242,3,^51242\d{3}$,10,1,10,10,1.000000,1,0,51242001,51242010,contiguous,official_completed_subset
2012|special|E03|51220|3,2012,special,E03,numeric8,51220,3,^51220\d{3}$,1,5,5,1,1.000000,1,0,51220005,51220005,contiguous,official_completed_subset
2012|special|E03|51243|3,2012,special,E03,numeric8,51243,3,^51243\d{3}$,9,1,9,9,1.000000,1,0,51243001,51243009,contiguous,official_completed_subset
2012|special|E04|51227|3,2012,special,E04,numeric8,51227,3,^51227\d{3}$,1,3,3,1,1.000000,1,0,51227003,51227003,contiguous,official_completed_subset
2012|special|E04|51244|3,2012,special,E04,numeric8,51244,3,^51244\d{3}$,10,1,10,10,1.000000,1,0,51244001,51244010,contiguous,official_completed_subset
2012|special|E04|51254|3,2012,special,E04,numeric8,51254,3,^51254\d{3}$,4,1,4,4,1.000000,1,0,51254001,51254004,contiguous,official_completed_subset
2012|special|E05|51220|3,2012,special,E05,numeric8,51220,3,^51220\d{3}$,1,1,1,1,1.000000,1,0,51220001,51220001,contiguous,official_completed_subset
2012|special|E05|51224|3,2012,special,E05,numeric8,51224,3,^51224\d{3}$,1,3,3,1,1.000000,1,0,51224003,51224003,contiguous,official_completed_subset
2012|special|E05|51227|3,2012,special,E05,numeric8,51227,3,^51227\d{3}$,1,4,4,1,1.000000,1,0,51227004,51227004,contiguous,official_completed_subset
2012|special|E05|51245|3,2012,special,E05,numeric8,51245,3,^51245\d{3}$,17,1,17,17,1.000000,1,0,51245001,51245017,contiguous,official_completed_subset
2012|special|E06|51220|3,2012,special,E06,numeric8,51220,3,^51220\d{3}$,1,3,3,1,1.000000,1,0,51220003,51220003,contiguous,official_completed_subset
2012|special|E06|51227|3,2012,special,E06,numeric8,51227,3,^51227\d{3}$,1,5,5,1,1.000000,1,0,51227005,51227005,contiguous,official_completed_subset
2012|special|E06|51246|3,2012,special,E06,numeric8,51246,3,^51246\d{3}$,10,1,10,10,1.000000,1,0,51246001,51246010,contiguous,official_completed_subset
2012|special|E07|51247|3,2012,special,E07,numeric8,51247,3,^51247\d{3}$,9,1,9,9,1.000000,1,0,51247001,51247009,contiguous,official_completed_subset
2012|special|E08|51220|3,2012,special,E08,numeric8,51220,3,^51220\d{3}$,1,4,4,1,1.000000,1,0,51220004,51220004,contiguous,official_completed_subset
2012|special|E08|51227|3,2012,special,E08,numeric8,51227,3,^51227\d{3}$,1,6,6,1,1.000000,1,0,51227006,51227006,contiguous,official_completed_subset
2012|special|E08|51248|3,2012,special,E08,numeric8,51248,3,^51248\d{3}$,8,1,9,9,0.888889,2,1,51248001,51248009,dense,official_completed_subset
2012|special|E09|51224|3,2012,special,E09,numeric8,51224,3,^51224\d{3}$,1,5,5,1,1.000000,1,0,51224005,51224005,contiguous,official_completed_subset
2012|special|E09|51249|3,2012,special,E09,numeric8,51249,3,^51249\d{3}$,6,2,10,9,0.666667,2,3,51249002,51249010,moderate,official_completed_subset
2012|special|E10|51224|3,2012,special,E10,numeric8,51224,3,^51224\d{3}$,1,4,4,1,1.000000,1,0,51224004,51224004,contiguous,official_completed_subset
2012|special|E10|51248|3,2012,special,E10,numeric8,51248,3,^51248\d{3}$,1,2,2,1,1.000000,1,0,51248002,51248002,contiguous,official_completed_subset
2012|special|E10|51249|3,2012,special,E10,numeric8,51249,3,^51249\d{3}$,1,4,4,1,1.000000,1,0,51249004,51249004,contiguous,official_completed_subset
2012|special|E11|51249|3,2012,special,E11,numeric8,51249,3,^51249\d{3}$,3,1,6,6,0.500000,2,3,51249001,51249006,moderate,official_completed_subset
2012|youth_c|E01|51201|3,2012,youth_c,E01,numeric8,51201,3,^51201\d{3}$,192,1,192,192,1.000000,1,0,51201001,51201192,contiguous,official_completed_subset
2012|youth_c|E02|51202|3,2012,youth_c,E02,numeric8,51202,3,^51202\d{3}$,304,1,304,304,1.000000,1,0,51202001,51202304,contiguous,official_completed_subset
2012|youth_c|E03|51203|3,2012,youth_c,E03,numeric8,51203,3,^51203\d{3}$,196,1,196,196,1.000000,1,0,51203001,51203196,contiguous,official_completed_subset
2012|youth_c|E04|51204|3,2012,youth_c,E04,numeric8,51204,3,^51204\d{3}$,221,1,221,221,1.000000,1,0,51204001,51204221,contiguous,official_completed_subset
2012|youth_c|E05|51205|3,2012,youth_c,E05,numeric8,51205,3,^51205\d{3}$,434,1,435,435,0.997701,2,1,51205001,51205435,dense,official_completed_subset
2012|youth_c|E06|51206|3,2012,youth_c,E06,numeric8,51206,3,^51206\d{3}$,198,1,201,201,0.985075,4,3,51206001,51206201,dense,official_completed_subset
2012|youth_c|E07|51207|3,2012,youth_c,E07,numeric8,51207,3,^51207\d{3}$,174,1,175,175,0.994286,2,1,51207001,51207175,dense,official_completed_subset
2012|youth_c|E08|51208|3,2012,youth_c,E08,numeric8,51208,3,^51208\d{3}$,408,2,538,537,0.759777,64,129,51208002,51208538,moderate,official_completed_subset
2012|youth_c|E09|51209|3,2012,youth_c,E09,numeric8,51209,3,^51209\d{3}$,146,1,242,242,0.603306,35,96,51209001,51209242,moderate,official_completed_subset
2012|youth_c|E10|51208|3,2012,youth_c,E10,numeric8,51208,3,^51208\d{3}$,129,1,539,539,0.239332,63,410,51208001,51208539,sparse,official_completed_subset
2012|youth_c|E10|51209|3,2012,youth_c,E10,numeric8,51209,3,^51209\d{3}$,40,3,240,238,0.168067,21,198,51209003,51209240,sparse,official_completed_subset
2012|youth_c|E11|51209|3,2012,youth_c,E11,numeric8,51209,3,^51209\d{3}$,56,4,218,215,0.260465,21,159,51209004,51209218,sparse,official_completed_subset
2013|general|E01|51371|3,2013,general,E01,numeric8,51371,3,^51371\d{3}$,202,1,203,203,0.995074,2,1,51371001,51371203,dense,official_completed_subset
2013|general|E02|51372|3,2013,general,E02,numeric8,51372,3,^51372\d{3}$,282,1,283,283,0.996466,2,1,51372001,51372283,dense,official_completed_subset
2013|general|E03|51373|3,2013,general,E03,numeric8,51373,3,^51373\d{3}$,205,1,205,205,1.000000,1,0,51373001,51373205,contiguous,official_completed_subset
2013|general|E04|51374|3,2013,general,E04,numeric8,51374,3,^51374\d{3}$,269,1,269,269,1.000000,1,0,51374001,51374269,contiguous,official_completed_subset
2013|general|E05|51375|3,2013,general,E05,numeric8,51375,3,^51375\d{3}$,520,1,521,521,0.998081,2,1,51375001,51375521,dense,official_completed_subset
2013|general|E06|51376|3,2013,general,E06,numeric8,51376,3,^51376\d{3}$,204,1,204,204,1.000000,1,0,51376001,51376204,contiguous,official_completed_subset
2013|general|E07|51377|3,2013,general,E07,numeric8,51377,3,^51377\d{3}$,188,1,188,188,1.000000,1,0,51377001,51377188,contiguous,official_completed_subset
2013|general|E08|51378|3,2013,general,E08,numeric8,51378,3,^51378\d{3}$,413,1,521,521,0.792706,47,108,51378001,51378521,moderate,official_completed_subset
2013|general|E09|51379|3,2013,general,E09,numeric8,51379,3,^51379\d{3}$,136,1,225,225,0.604444,29,89,51379001,51379225,moderate,official_completed_subset
2013|general|E10|51378|3,2013,general,E10,numeric8,51378,3,^51378\d{3}$,108,3,522,520,0.207692,46,412,51378003,51378522,sparse,official_completed_subset
2013|general|E10|51379|3,2013,general,E10,numeric8,51379,3,^51379\d{3}$,30,9,218,210,0.142857,17,180,51379009,51379218,sparse,official_completed_subset
2013|general|E11|51379|3,2013,general,E11,numeric8,51379,3,^51379\d{3}$,59,2,214,213,0.276995,18,154,51379002,51379214,sparse,official_completed_subset
2013|joint_fund|E01|U1304|3,2013,joint_fund,E01,alpha_numeric,U1304,3,^U1304\d{3}$,2,518,522,5,0.400000,2,3,U1304518,U1304522,moderate,official_completed_subset
2013|joint_fund|E02|U1304|3,2013,joint_fund,E02,alpha_numeric,U1304,3,^U1304\d{3}$,6,505,524,20,0.300000,5,14,U1304505,U1304524,sparse,official_completed_subset
2013|joint_fund|E03|U1304|3,2013,joint_fund,E03,alpha_numeric,U1304,3,^U1304\d{3}$,3,504,529,26,0.115385,3,23,U1304504,U1304529,sparse,official_completed_subset
2013|joint_fund|E04|U1304|3,2013,joint_fund,E04,alpha_numeric,U1304,3,^U1304\d{3}$,3,502,519,18,0.166667,3,15,U1304502,U1304519,sparse,official_completed_subset
2013|joint_fund|E04|U1360|3,2013,joint_fund,E04,alpha_numeric,U1360,3,^U1360\d{3}$,11,101,205,105,0.104762,2,94,U1360101,U1360205,sparse,official_completed_subset
2013|joint_fund|E04|U1361|3,2013,joint_fund,E04,alpha_numeric,U1361,3,^U1361\d{3}$,44,101,214,114,0.385965,2,70,U1361101,U1361214,sparse,official_completed_subset
2013|joint_fund|E05|U1304|3,2013,joint_fund,E05,alpha_numeric,U1304,3,^U1304\d{3}$,4,507,523,17,0.235294,3,13,U1304507,U1304523,sparse,official_completed_subset
2013|joint_fund|E05|U1334|3,2013,joint_fund,E05,alpha_numeric,U1334,3,^U1334\d{3}$,3,205,208,4,0.750000,2,1,U1334205,U1334208,moderate,official_completed_subset
2013|joint_fund|E06|U1304|3,2013,joint_fund,E06,alpha_numeric,U1304,3,^U1304\d{3}$,3,513,528,16,0.187500,3,13,U1304513,U1304528,sparse,official_completed_subset
2013|joint_fund|E07|U1304|3,2013,joint_fund,E07,alpha_numeric,U1304,3,^U1304\d{3}$,2,501,525,25,0.080000,2,23,U1304501,U1304525,sparse,official_completed_subset
2013|joint_fund|E08|U1304|3,2013,joint_fund,E08,alpha_numeric,U1304,3,^U1304\d{3}$,3,515,527,13,0.230769,2,10,U1304515,U1304527,sparse,official_completed_subset
2013|joint_fund|E08|U1334|3,2013,joint_fund,E08,alpha_numeric,U1334,3,^U1334\d{3}$,4,201,209,9,0.444444,4,5,U1334201,U1334209,moderate,official_completed_subset
2013|joint_fund|E09|U1304|3,2013,joint_fund,E09,alpha_numeric,U1304,3,^U1304\d{3}$,3,503,511,9,0.333333,3,6,U1304503,U1304511,sparse,official_completed_subset
2013|key|E01|51331|3,2013,key,E01,numeric8,51331,3,^51331\d{3}$,8,1,8,8,1.000000,1,0,51331001,51331008,contiguous,official_completed_subset
2013|key|E02|51332|3,2013,key,E02,numeric8,51332,3,^51332\d{3}$,9,1,9,9,1.000000,1,0,51332001,51332009,contiguous,official_completed_subset
2013|key|E03|51333|3,2013,key,E03,numeric8,51333,3,^51333\d{3}$,8,1,8,8,1.000000,1,0,51333001,51333008,contiguous,official_completed_subset
2013|key|E04|51334|3,2013,key,E04,numeric8,51334,3,^51334\d{3}$,8,1,8,8,1.000000,1,0,51334001,51334008,contiguous,official_completed_subset
2013|key|E05|51335|3,2013,key,E05,numeric8,51335,3,^51335\d{3}$,11,1,11,11,1.000000,1,0,51335001,51335011,contiguous,official_completed_subset
2013|key|E06|51336|3,2013,key,E06,numeric8,51336,3,^51336\d{3}$,11,1,11,11,1.000000,1,0,51336001,51336011,contiguous,official_completed_subset
2013|key|E07|51337|3,2013,key,E07,numeric8,51337,3,^51337\d{3}$,9,1,9,9,1.000000,1,0,51337001,51337009,contiguous,official_completed_subset
2013|key|E08|51338|3,2013,key,E08,numeric8,51338,3,^51338\d{3}$,8,1,9,9,0.888889,2,1,51338001,51338009,dense,official_completed_subset
2013|key|E09|51339|3,2013,key,E09,numeric8,51339,3,^51339\d{3}$,5,1,7,7,0.714286,3,2,51339001,51339007,moderate,official_completed_subset
2013|key|E10|51338|3,2013,key,E10,numeric8,51338,3,^51338\d{3}$,2,5,10,6,0.333333,2,4,51338005,51338010,sparse,official_completed_subset
2013|key|E10|51339|3,2013,key,E10,numeric8,51339,3,^51339\d{3}$,1,2,2,1,1.000000,1,0,51339002,51339002,contiguous,official_completed_subset
2013|key|E11|51339|3,2013,key,E11,numeric8,51339,3,^51339\d{3}$,2,5,8,4,0.500000,2,2,51339005,51339008,moderate,official_completed_subset
2013|major_research_plan|E01|91326|3,2013,major_research_plan,E01,numeric8,91326,3,^91326\d{3}$,1,114,114,1,1.000000,1,0,91326114,91326114,contiguous,official_completed_subset
2013|major_research_plan|E02|91333|3,2013,major_research_plan,E02,numeric8,91333,3,^91333\d{3}$,11,105,207,103,0.106796,7,92,91333105,91333207,sparse,official_completed_subset
2013|major_research_plan|E03|91333|3,2013,major_research_plan,E03,numeric8,91333,3,^91333\d{3}$,12,102,208,107,0.112150,8,95,91333102,91333208,sparse,official_completed_subset
2013|major_research_plan|E05|91323|3,2013,major_research_plan,E05,numeric8,91323,3,^91323\d{3}$,6,0,106,107,0.056075,2,101,91323000,91323106,sparse,official_completed_subset
2013|major_research_plan|E06|91334|3,2013,major_research_plan,E06,numeric8,91334,3,^91334\d{3}$,2,110,111,2,1.000000,1,0,91334110,91334111,contiguous,official_completed_subset
2013|major_research_plan|E10|91334|3,2013,major_research_plan,E10,numeric8,91334,3,^91334\d{3}$,1,112,112,1,1.000000,1,0,91334112,91334112,contiguous,official_completed_subset
2013|regional|E01|51361|3,2013,regional,E01,numeric8,51361,3,^51361\d{3}$,28,1,28,28,1.000000,1,0,51361001,51361028,contiguous,official_completed_subset
2013|regional|E02|51362|3,2013,regional,E02,numeric8,51362,3,^51362\d{3}$,31,1,31,31,1.000000,1,0,51362001,51362031,contiguous,official_completed_subset
2013|regional|E03|51363|3,2013,regional,E03,numeric8,51363,3,^51363\d{3}$,20,1,20,20,1.000000,1,0,51363001,51363020,contiguous,official_completed_subset
2013|regional|E04|51364|3,2013,regional,E04,numeric8,51364,3,^51364\d{3}$,40,1,40,40,1.000000,1,0,51364001,51364040,contiguous,official_completed_subset
2013|regional|E05|51365|3,2013,regional,E05,numeric8,51365,3,^51365\d{3}$,53,1,54,54,0.981481,2,1,51365001,51365054,dense,official_completed_subset
2013|regional|E06|51366|3,2013,regional,E06,numeric8,51366,3,^51366\d{3}$,15,1,15,15,1.000000,1,0,51366001,51366015,contiguous,official_completed_subset
2013|regional|E07|51367|3,2013,regional,E07,numeric8,51367,3,^51367\d{3}$,19,1,19,19,1.000000,1,0,51367001,51367019,contiguous,official_completed_subset
2013|regional|E08|51368|3,2013,regional,E08,numeric8,51368,3,^51368\d{3}$,49,1,60,60,0.816667,7,11,51368001,51368060,dense,official_completed_subset
2013|regional|E09|51369|3,2013,regional,E09,numeric8,51369,3,^51369\d{3}$,25,1,31,31,0.806452,7,6,51369001,51369031,dense,official_completed_subset
2013|regional|E10|51368|3,2013,regional,E10,numeric8,51368,3,^51368\d{3}$,12,4,61,58,0.206897,7,46,51368004,51368061,sparse,official_completed_subset
